FECHA_CORTE;UBIGEO;ANIO;DEPARTAMENTO;PROVINCIA;DISTRITO;REGION_NATURAL;TIPO_MUNICIPALIDAD;POB_TOTAL_INEI;POB_URBANA_INEI;POB_RURAL_INEI;CLASIFICACION_MUNICIPAL_MEF;DISPOSICION_FINAL_ADECUADA;TIPO_SITIO_DISPOSICION_FINAL_ADECUADA;NOMBRE_SITIO_DISPOSICION_FINAL_ADECUADA;TIPO_ADMINISTRADOR_SITIO_DISPOSICION_FINAL_ADECUADA;COBERTURA_DISPOSICION_FINAL_ADECUADA;RESIDUOS_MUNICIPALES_DISPUESTOS
20240410;60413;2020;CAJAMARCA;CHOTA;PACCHA;SIERRA;DISTRITAL;4621;1149;3472;G;0;;;;;
20240410;60414;2020;CAJAMARCA;CHOTA;PION;SIERRA;DISTRITAL;1222;594;628;F;0;;;;;
20240410;60415;2020;CAJAMARCA;CHOTA;QUEROCOTO;SIERRA;DISTRITAL;8826;1404;7422;G;0;;;;;
20240410;60416;2020;CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;SIERRA;DISTRITAL;977;165;812;G;0;;;;;
20240410;60417;2020;CAJAMARCA;CHOTA;TACABAMBA;SIERRA;DISTRITAL;16668;2909;13759;G;0;;;;;
20240410;60418;2020;CAJAMARCA;CHOTA;TOCMOCHE;COSTA;DISTRITAL;880;205;675;G;0;;;;;
20240410;60419;2020;CAJAMARCA;CHOTA;CHALAMARCA;SIERRA;DISTRITAL;9670;950;8720;G;0;;;;;
20240410;60501;2020;CAJAMARCA;CONTUMAZA;CONTUMAZA;SIERRA;PROVINCIAL;8061;3294;4767;B;0;;;;;
20240410;60502;2020;CAJAMARCA;CONTUMAZA;CHILETE;SIERRA;DISTRITAL;2752;2076;676;E;0;;;;;
20240410;60503;2020;CAJAMARCA;CONTUMAZA;CUPISNIQUE;SIERRA;DISTRITAL;1402;186;1216;G;0;;;;;
20240410;60504;2020;CAJAMARCA;CONTUMAZA;GUZMANGO;SIERRA;DISTRITAL;2845;247;2598;G;0;;;;;
20240410;60505;2020;CAJAMARCA;CONTUMAZA;SAN BENITO;SIERRA;DISTRITAL;3607;525;3082;G;0;;;;;
20240410;60506;2020;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;SIERRA;DISTRITAL;1047;152;895;G;0;;;;;
20240410;60507;2020;CAJAMARCA;CONTUMAZA;TANTARICA;SIERRA;DISTRITAL;2650;1666;984;F;0;;;;;
20240410;60508;2020;CAJAMARCA;CONTUMAZA;YONAN;COSTA;DISTRITAL;6993;4473;2520;F;0;;;;;
20240410;60601;2020;CAJAMARCA;CUTERVO;CUTERVO;SIERRA;PROVINCIAL;51272;20245;31027;A;0;;;;;
20240410;60602;2020;CAJAMARCA;CUTERVO;CALLAYUC;SIERRA;DISTRITAL;9627;564;9063;G;0;;;;;
20240410;60603;2020;CAJAMARCA;CUTERVO;CHOROS;SIERRA;DISTRITAL;3286;345;2941;G;0;;;;;
20240410;60604;2020;CAJAMARCA;CUTERVO;CUJILLO;SIERRA;DISTRITAL;2569;363;2206;G;0;;;;;
20240410;60605;2020;CAJAMARCA;CUTERVO;LA RAMADA;SIERRA;DISTRITAL;3977;576;3401;G;0;;;;;
20240410;60606;2020;CAJAMARCA;CUTERVO;PIMPINGOS;SIERRA;DISTRITAL;5121;552;4569;G;0;;;;;
20240410;60607;2020;CAJAMARCA;CUTERVO;QUEROCOTILLO;SIERRA;DISTRITAL;13416;1493;11923;G;0;;;;;
20240410;60608;2020;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;SIERRA;DISTRITAL;4276;1053;3223;G;0;;;;;
20240410;60609;2020;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;SIERRA;DISTRITAL;1856;473;1383;G;0;;;;;
20240410;60610;2020;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;SIERRA;DISTRITAL;2999;444;2555;G;0;;;;;
20240410;60611;2020;CAJAMARCA;CUTERVO;SANTA CRUZ;SIERRA;DISTRITAL;2671;348;2323;G;0;;;;;
20240410;60612;2020;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;SIERRA;DISTRITAL;5015;793;4222;G;0;;;;;
20240410;60613;2020;CAJAMARCA;CUTERVO;SANTO TOMAS;SIERRA;DISTRITAL;7603;1749;5854;G;0;;;;;
20240410;60614;2020;CAJAMARCA;CUTERVO;SOCOTA;SIERRA;DISTRITAL;9156;2607;6549;G;0;;;;;
20240410;60615;2020;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;SIERRA;DISTRITAL;1104;329;775;G;0;;;;;
20240410;60701;2020;CAJAMARCA;HUALGAYOC;BAMBAMARCA;SIERRA;PROVINCIAL;64702;17654;47048;B;0;;;;;
20240410;60702;2020;CAJAMARCA;HUALGAYOC;CHUGUR;SIERRA;DISTRITAL;2959;313;2646;G;0;;;;;
20240410;60703;2020;CAJAMARCA;HUALGAYOC;HUALGAYOC;SIERRA;DISTRITAL;16252;3103;13149;G;0;;;;;
20240410;60801;2020;CAJAMARCA;JAEN;JAEN;SIERRA;PROVINCIAL;106009;89597;16412;A;0;;;;;
20240410;60802;2020;CAJAMARCA;JAEN;BELLAVISTA;SIERRA;DISTRITAL;16370;7540;8830;F;0;;;;;
20240410;60803;2020;CAJAMARCA;JAEN;CHONTALI;SELVA;DISTRITAL;10391;1718;8673;G;0;;;;;
20240410;60804;2020;CAJAMARCA;JAEN;COLASAY;SELVA;DISTRITAL;10567;1820;8747;G;0;;;;;
20240410;60805;2020;CAJAMARCA;JAEN;HUABAL;SELVA;DISTRITAL;8989;1000;7989;G;0;;;;;
20240410;60806;2020;CAJAMARCA;JAEN;LAS PIRIAS;SIERRA;DISTRITAL;4643;768;3875;G;0;;;;;
20240410;60807;2020;CAJAMARCA;JAEN;POMAHUACA;SIERRA;DISTRITAL;9245;1713;7532;G;0;;;;;
20240410;60808;2020;CAJAMARCA;JAEN;PUCARA;SIERRA;DISTRITAL;6850;4086;2764;F;0;;;;;
20240410;60809;2020;CAJAMARCA;JAEN;SALLIQUE;SIERRA;DISTRITAL;7509;879;6630;G;0;;;;;
20240410;60810;2020;CAJAMARCA;JAEN;SAN FELIPE;SIERRA;DISTRITAL;4740;465;4275;G;0;;;;;
20240410;60811;2020;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;SELVA;DISTRITAL;8050;564;7486;G;0;;;;;
20240410;60812;2020;CAJAMARCA;JAEN;SANTA ROSA;SIERRA;DISTRITAL;10361;2579;7782;G;0;;;;;
20240410;60901;2020;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;SIERRA;PROVINCIAL;40171;13967;26204;B;0;;;;;
20240410;60902;2020;CAJAMARCA;SAN IGNACIO;CHIRINOS;SIERRA;DISTRITAL;15974;2803;13171;G;0;;;;;
20240410;60903;2020;CAJAMARCA;SAN IGNACIO;HUARANGO;SELVA;DISTRITAL;18607;4507;14100;G;0;;;;;
20240410;60904;2020;CAJAMARCA;SAN IGNACIO;LA COIPA;SELVA;DISTRITAL;21229;2344;18885;G;0;;;;;
20240410;60905;2020;CAJAMARCA;SAN IGNACIO;NAMBALLE;SELVA;DISTRITAL;9945;1188;8757;G;0;;;;;
20240410;60906;2020;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;SELVA;DISTRITAL;19890;2873;17017;G;0;;;;;
20240410;60907;2020;CAJAMARCA;SAN IGNACIO;TABACONAS;SELVA;DISTRITAL;19954;626;19328;G;0;;;;;
20240410;61001;2020;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;SIERRA;PROVINCIAL;21685;10032;11653;B;0;;;;;
20240410;61002;2020;CAJAMARCA;SAN MARCOS;CHANCAY;SIERRA;DISTRITAL;3069;528;2541;G;0;;;;;
20240410;61003;2020;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;SIERRA;DISTRITAL;3039;1775;1264;F;0;;;;;
20240410;61004;2020;CAJAMARCA;SAN MARCOS;GREGORIO PITA;SIERRA;DISTRITAL;5150;517;4633;G;0;;;;;
20240410;61005;2020;CAJAMARCA;SAN MARCOS;ICHOCAN;SIERRA;DISTRITAL;1971;581;1390;G;0;;;;;
20240410;61006;2020;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;SIERRA;DISTRITAL;3627;468;3159;G;0;;;;;
20240410;61007;2020;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;SIERRA;DISTRITAL;13137;1162;11975;G;0;;;;;
20240410;61101;2020;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;SIERRA;PROVINCIAL;14036;4276;9760;B;0;;;;;
20240410;61102;2020;CAJAMARCA;SAN MIGUEL;BOLIVAR;SIERRA;DISTRITAL;1310;543;767;F;0;;;;;
20240410;61103;2020;CAJAMARCA;SAN MIGUEL;CALQUIS;SIERRA;DISTRITAL;4281;101;4180;G;0;;;;;
20240410;61104;2020;CAJAMARCA;SAN MIGUEL;CATILLUC;SIERRA;DISTRITAL;2813;435;2378;G;0;;;;;
20240410;61105;2020;CAJAMARCA;SAN MIGUEL;EL PRADO;SIERRA;DISTRITAL;1657;262;1395;G;0;;;;;
20240410;61106;2020;CAJAMARCA;SAN MIGUEL;LA FLORIDA;SIERRA;DISTRITAL;2165;574;1591;G;0;;;;;
20240410;61107;2020;CAJAMARCA;SAN MIGUEL;LLAPA;SIERRA;DISTRITAL;4563;762;3801;G;0;;;;;
20240410;61108;2020;CAJAMARCA;SAN MIGUEL;NANCHOC;COSTA;DISTRITAL;1370;323;1047;G;0;;;;;
20240410;61109;2020;CAJAMARCA;SAN MIGUEL;NIEPOS;SIERRA;DISTRITAL;3276;787;2489;G;0;;;;;
20240410;61110;2020;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;COSTA;DISTRITAL;2274;376;1898;G;0;;;;;
20240410;61111;2020;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;SIERRA;DISTRITAL;3711;201;3510;G;0;;;;;
20240410;61112;2020;CAJAMARCA;SAN MIGUEL;TONGOD;SIERRA;DISTRITAL;2530;611;1919;G;139.16;RELLENO SANITARIO;R.S. TONGOD;GOBIERNO LOCAL;2530;139.16
20240410;61113;2020;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;SIERRA;DISTRITAL;3128;959;2169;G;0;;;;;
20240410;61201;2020;CAJAMARCA;SAN PABLO;SAN PABLO;SIERRA;PROVINCIAL;13460;3454;10006;B;0;;;;;
20240410;61202;2020;CAJAMARCA;SAN PABLO;SAN BERNARDINO;SIERRA;DISTRITAL;4578;203;4375;G;0;;;;;
20240410;61203;2020;CAJAMARCA;SAN PABLO;SAN LUIS;SIERRA;DISTRITAL;922;191;731;G;0;;;;;
20240410;61204;2020;CAJAMARCA;SAN PABLO;TUMBADEN;SIERRA;DISTRITAL;3678;184;3494;G;0;;;;;
20240410;61301;2020;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;SIERRA;PROVINCIAL;9756;5215;4541;B;0;;;;;
20240410;61302;2020;CAJAMARCA;SANTA CRUZ;ANDABAMBA;SIERRA;DISTRITAL;1311;232;1079;G;0;;;;;
20240410;61303;2020;CAJAMARCA;SANTA CRUZ;CATACHE;SIERRA;DISTRITAL;9870;1525;8345;G;0;;;;;
20240410;61304;2020;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;SIERRA;DISTRITAL;3468;343;3125;G;0;;;;;
20240410;61305;2020;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;SIERRA;DISTRITAL;2351;200;2151;G;0;;;;;
20240410;61306;2020;CAJAMARCA;SANTA CRUZ;NINABAMBA;SIERRA;DISTRITAL;1999;259;1740;G;0;;;;;
20240410;61307;2020;CAJAMARCA;SANTA CRUZ;PULAN;SIERRA;DISTRITAL;3887;467;3420;G;0;;;;;
20240410;61308;2020;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;SIERRA;DISTRITAL;1399;166;1233;G;0;;;;;
20240410;61309;2020;CAJAMARCA;SANTA CRUZ;SEXI;SIERRA;DISTRITAL;437;215;222;F;0;;;;;
20240410;61310;2020;CAJAMARCA;SANTA CRUZ;UTICYACU;SIERRA;DISTRITAL;1255;137;1118;G;0;;;;;
20240410;61311;2020;CAJAMARCA;SANTA CRUZ;YAUYUCAN;SIERRA;DISTRITAL;2869;780;2089;G;0;;;;;
20240410;70101;2020;CALLAO;CALLAO;CALLAO;COSTA;PROVINCIAL;512386;512386;0;A;141111.84;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;512386;141111.84
20240410;70102;2020;CALLAO;CALLAO;BELLAVISTA;COSTA;DISTRITAL;80704;80704;0;D;25777.15;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;80704;25777.15
20240410;70103;2020;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;COSTA;DISTRITAL;46409;46409;0;D;16098.49;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;46409;16098.49
20240410;70104;2020;CALLAO;CALLAO;LA PERLA;COSTA;DISTRITAL;64454;64454;0;D;20072.31;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;64454;20072.31
20240410;70105;2020;CALLAO;CALLAO;LA PUNTA;COSTA;DISTRITAL;3935;3935;0;D;1342.41;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;3935;1342.41
20240410;70106;2020;CALLAO;CALLAO;VENTANILLA;COSTA;DISTRITAL;369618;369618;0;D;105642.17;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;369618;105642.17
20240410;70107;2020;CALLAO;CALLAO;MI PERU;COSTA;DISTRITAL;52348;52348;0;D;12416.81;RELLENO SANITARIO;R.S. EL MODELO CALLAO;EO-RS;52348;12416.81
20240410;80101;2020;CUSCO;CUSCO;CUSCO;SIERRA;PROVINCIAL;118127;115842;2285;A;0;;;;;
20240410;80102;2020;CUSCO;CUSCO;CCORCA;SIERRA;DISTRITAL;2405;748;1657;G;0;;;;;
20240410;80103;2020;CUSCO;CUSCO;POROY;SIERRA;DISTRITAL;12333;7770;4563;F;0;;;;;
20240410;80104;2020;CUSCO;CUSCO;SAN JERONIMO;SIERRA;DISTRITAL;70453;68732;1721;D;0;;;;;
20240410;80105;2020;CUSCO;CUSCO;SAN SEBASTIAN;SIERRA;DISTRITAL;134182;132532;1650;D;0;;;;;
20240410;80106;2020;CUSCO;CUSCO;SANTIAGO;SIERRA;DISTRITAL;103817;102032;1785;D;0;;;;;
20240410;80107;2020;CUSCO;CUSCO;SAYLLA;SIERRA;DISTRITAL;8338;5528;2810;F;0;;;;;
20240410;80108;2020;CUSCO;CUSCO;WANCHAQ;SIERRA;DISTRITAL;61364;61364;0;D;0;;;;;
20240410;80201;2020;CUSCO;ACOMAYO;ACOMAYO;SIERRA;PROVINCIAL;4616;2823;1793;B;0;;;;;
20240410;80202;2020;CUSCO;ACOMAYO;ACOPIA;SIERRA;DISTRITAL;3048;2022;1026;F;0;;;;;
20240410;80203;2020;CUSCO;ACOMAYO;ACOS;SIERRA;DISTRITAL;2350;1370;980;F;0;;;;;
20240410;80204;2020;CUSCO;ACOMAYO;MOSOC LLACTA;SIERRA;DISTRITAL;1069;583;486;F;0;;;;;
20240410;80205;2020;CUSCO;ACOMAYO;POMACANCHI;SIERRA;DISTRITAL;7598;4960;2638;F;0;;;;;
20240410;80206;2020;CUSCO;ACOMAYO;RONDOCAN;SIERRA;DISTRITAL;1915;1167;748;F;0;;;;;
20240410;80207;2020;CUSCO;ACOMAYO;SANGARARA;SIERRA;DISTRITAL;3404;2588;816;E;0;;;;;
20240410;80301;2020;CUSCO;ANTA;ANTA;SIERRA;PROVINCIAL;25464;12371;13093;B;3807.4;RELLENO SANITARIO;R.S. ANTA;GOBIERNO LOCAL;25464;3807.4
20240410;80302;2020;CUSCO;ANTA;ANCAHUASI;SIERRA;DISTRITAL;7784;3433;4351;F;0;;;;;
20240410;80303;2020;CUSCO;ANTA;CACHIMAYO;SIERRA;DISTRITAL;2742;1849;893;F;0;;;;;
20240410;80304;2020;CUSCO;ANTA;CHINCHAYPUJIO;SIERRA;DISTRITAL;4333;1036;3297;G;0;;;;;
20240410;80305;2020;CUSCO;ANTA;HUAROCONDO;SIERRA;DISTRITAL;4634;2254;2380;F;513.37;RELLENO SANITARIO;R.S. ANTA;GOBIERNO LOCAL;4634;513.37
20240410;80306;2020;CUSCO;ANTA;LIMATAMBO;SIERRA;DISTRITAL;7754;1813;5941;G;0;;;;;
20240410;80307;2020;CUSCO;ANTA;MOLLEPATA;SIERRA;DISTRITAL;3496;1694;1802;F;0;;;;;
20240410;80308;2020;CUSCO;ANTA;PUCYURA;SIERRA;DISTRITAL;3166;1864;1302;F;424.54;RELLENO SANITARIO;R.S. ANTA;GOBIERNO LOCAL;3166;424.54
20240410;80309;2020;CUSCO;ANTA;ZURITE;SIERRA;DISTRITAL;3758;2060;1698;F;0;;;;;
20240410;80401;2020;CUSCO;CALCA;CALCA;SIERRA;PROVINCIAL;23423;14538;8885;B;0;;;;;
20240410;80402;2020;CUSCO;CALCA;COYA;SIERRA;DISTRITAL;3645;2967;678;E;0;;;;;
20240410;80403;2020;CUSCO;CALCA;LAMAY;SIERRA;DISTRITAL;5967;3027;2940;F;0;;;;;
20240410;80404;2020;CUSCO;CALCA;LARES;SIERRA;DISTRITAL;6412;2313;4099;F;0;;;;;
20240410;80405;2020;CUSCO;CALCA;PISAC;SIERRA;DISTRITAL;11607;4991;6616;F;0;;;;;
20240410;80406;2020;CUSCO;CALCA;SAN SALVADOR;SIERRA;DISTRITAL;6175;1475;4700;G;0;;;;;
20240410;80407;2020;CUSCO;CALCA;TARAY;SIERRA;DISTRITAL;4880;2141;2739;F;0;;;;;
20240410;80408;2020;CUSCO;CALCA;YANATILE;SELVA;DISTRITAL;9473;2444;7029;G;0;;;;;
20240410;80501;2020;CUSCO;CANAS;YANAOCA;SIERRA;PROVINCIAL;9270;3866;5404;B;0;;;;;
20240410;80502;2020;CUSCO;CANAS;CHECCA;SIERRA;DISTRITAL;5485;426;5059;G;0;;;;;
20240410;80503;2020;CUSCO;CANAS;KUNTURKANKI;SIERRA;DISTRITAL;5178;1507;3671;G;0;;;;;
20240410;80504;2020;CUSCO;CANAS;LANGUI;SIERRA;DISTRITAL;2104;331;1773;G;0;;;;;
20240410;80505;2020;CUSCO;CANAS;LAYO;SIERRA;DISTRITAL;5548;663;4885;G;0;;;;;
20240410;80506;2020;CUSCO;CANAS;PAMPAMARCA;SIERRA;DISTRITAL;1889;1193;696;F;0;;;;;
20240410;80507;2020;CUSCO;CANAS;QUEHUE;SIERRA;DISTRITAL;2660;335;2325;G;0;;;;;
20240410;80508;2020;CUSCO;CANAS;TUPAC AMARU;SIERRA;DISTRITAL;2620;435;2185;G;0;;;;;
20240410;80601;2020;CUSCO;CANCHIS;SICUANI;SIERRA;PROVINCIAL;64711;51729;12982;A;0;;;;;
20240410;80602;2020;CUSCO;CANCHIS;CHECACUPE;SIERRA;DISTRITAL;5217;2370;2847;F;0;;;;;
20240410;80603;2020;CUSCO;CANCHIS;COMBAPATA;SIERRA;DISTRITAL;5026;2125;2901;F;0;;;;;
20240410;80604;2020;CUSCO;CANCHIS;MARANGANI;SIERRA;DISTRITAL;10399;3199;7200;G;0;;;;;
20240410;80605;2020;CUSCO;CANCHIS;PITUMARCA;SIERRA;DISTRITAL;8366;4455;3911;F;0;;;;;
20240410;80606;2020;CUSCO;CANCHIS;SAN PABLO;SIERRA;DISTRITAL;4475;1691;2784;F;0;;;;;
20240410;80607;2020;CUSCO;CANCHIS;SAN PEDRO;SIERRA;DISTRITAL;2808;1573;1235;F;0;;;;;
20240410;80608;2020;CUSCO;CANCHIS;TINTA;SIERRA;DISTRITAL;5474;2766;2708;F;0;;;;;
